origin,destination,sexo,flow
46217_AM,46094,mujer,2.75
46013,12072_AM,hombre,1.25
0304701,03083,mujer,0.25
4607002,03056,mujer,1.43625
0305001,4625002,mujer,3.106
46168_AM,4623503,mujer,1.0
12027,46257,mujer,0.75
46205,03092_AM,mujer,0.75
46181,46223,mujer,1.73475
03005_AM,4625018,mujer,0.5
46106_AM,46063_AM,hombre,0.25
0310203,0300901,hombre,1.1520000000000001
4618401,0312101,hombre,0.75
03013_AM,0309903,hombre,0.75
0301407,4625018,mujer,0.8965
46097_AM,46258,mujer,0.664
46054,12106_AM,mujer,2.75
0307903,03901,mujer,0.25
46191,46011_AM,mujer,1.5
46231_AM,1204006,mujer,1.0
4600502,1204005,mujer,1.5390000000000001
46016_AM,0301404,mujer,0.75
46231_AM,12106_AM,mujer,0.25
46093,4622003_AD,mujer,0.75
0301401,4615902,hombre,1.0
4618401,46016_AM,hombre,3.25
46197_AM,4613101,hombre,0.25
1200901,46182_AM,hombre,0.5
0306302,46094,hombre,3.52175
03107,46213,hombre,0.75
12902_AM,4625007,mujer,1.7105000000000001
0303104,46207,hombre,0.55975
46008,46160_AM,mujer,0.5
03002_AM,0310203,mujer,0.25
12016_AM,4624402,mujer,0.5
4613101,0308202,mujer,1.5
4615903,0301405,mujer,2.5255
4613106,4607002,hombre,0.75
46172,4608301,hombre,1.25
03028_AM,4601702,hombre,0.5
0301903,0308203,hombre,0.25
46020,0306505,hombre,0.5
4625011,1204002,hombre,3.65275
46135,0306504,hombre,0.464
1213503,46191,mujer,0.25
46165,46089_AM,mujer,1.25
46072,0309908,hombre,0.25
46143_AM,0309002,hombre,3.94725
4625015,0300901,hombre,1.577
1203203,46111,hombre,3.2995
4622007,4603102,hombre,1.605
0301803,4625019,mujer,1.31875
0301801,0300908,mujer,2.25
03064,0303101,mujer,1.25
4625015,0301801,mujer,0.25
46062,4614702,mujer,0.25
46173_AM,03013_AM,hombre,1.75
4608303,4615902,hombre,0.75
1204001,46013,hombre,0.25
0310201,4608304,hombre,0.75
46022_AM,03140,mujer,2.22975
4613103,4624403,mujer,5.7765
4625008,12106_AM,mujer,6.7245
1213502,46123,mujer,1.5
4613104,0301502,mujer,0.25
0304701,4625007,mujer,0.5
46193,12136,mujer,0.25
03092_AM,03138,mujer,1.07625
4600503,4601702,hombre,0.5
4625004,0309907,hombre,0.5
0307903,4614702,hombre,0.5
1212603,46054,hombre,0.25
46199,46256,mujer,3.25
0304701,03002_AM,hombre,0.25
0300902,46207,hombre,0.66925
46113,4625009,mujer,2.5885
03056,0306502,mujer,4.6964999999999995
4622007,46181,mujer,1.02275
4601902,4620402,mujer,1.25
4600502,0307902,mujer,1.25
46200_AM,46197_AM,mujer,0.5
46123,46218_AM,mujer,1.0
4625013,12004,mujer,4.3084999999999996
03109,46143_AM,hombre,1.0
46231_AM,03128,hombre,1.5
46011_AM,0309908,hombre,1.25
03096,03046,mujer,1.25
0308203,0312101,hombre,3.84375
46015,0303101,mujer,4.0
46063_AM,46903,mujer,0.25
0301801,46013,mujer,1.07225
1213501,46102,mujer,0.75
46179,03128,mujer,0.75
03055,46190,mujer,1.0
46212_AM,12028,mujer,1.5
46126,12031,hombre,2.25
46169,0307903,hombre,0.5
4625014,46097_AM,hombre,1.25
03128,46178,hombre,0.5
46084_AM,46216,hombre,2.77375
46006,1204005,hombre,1.7055
46039,4623502,mujer,1.25
0300903,03097_AM,mujer,0.5
12031,46102,mujer,3.25575
46008,0307101,mujer,0.75
46136,46257,mujer,0.25
0306602_AD,03076,hombre,1.25
4601901,46163,hombre,1.0
46014,46179,hombre,0.25
1213503,0306602_AD,hombre,0.25
4625005,1200901,hombre,1.9954999999999998
4625005,1203203,hombre,4.33325
03097_AM,4623802,mujer,1.0
46021,4618401,mujer,3.25
4622006,4608303,mujer,0.5
46173_AM,0304701,hombre,0.75
12028,46025,mujer,2.9002499999999998
03138,0311901,hombre,0.97275
46060,46166,hombre,1.3715000000000002
0301405,46105,hombre,2.61975
4624401,46106_AM,mujer,1.04575
1208401,46207,mujer,0.25
4623802,46054,mujer,0.5
0313903,03114,hombre,0.25
03097_AM,46249,hombre,0.5
46116,03118,hombre,1.107
0306506,0300903,hombre,0.6715
46186,46150_AM,mujer,2.47025
0301903,0311901,mujer,1.5
1204003,46025,mujer,2.3785
4625013,12034_AM,mujer,0.75
46118_AM,03026_AM,mujer,0.75
4618402,0313903,mujer,1.75
46032,03101,mujer,0.25
46062,0308203,mujer,1.5
0310202,46200_AM,hombre,1.25
46106_AM,46042,hombre,0.25
03056,46164,mujer,0.75
4607002,46203_AM,mujer,1.0
46051,12053,mujer,0.892
0309907,0309001,mujer,0.25
4624802,46249,mujer,2.25
4624401,1204006,hombre,1.1207500000000001
46163,4624402,hombre,1.0
4622005_AD,46139,hombre,1.25
0312102,0300903,mujer,0.25
4623803,4618403,mujer,2.4245
46022_AM,46122,mujer,1.25
46217_AM,0304702,mujer,0.5
0300902,46062,mujer,2.75
0311902,46160_AM,mujer,1.5
46193,0312101,mujer,0.25
46060,46082,mujer,0.5
1212602,12089,hombre,4.474
4608302,46073_AM,hombre,0.25
0308202,46055_AM,hombre,1.25
4618401,0304102,hombre,0.25
1212602,46182_AM,hombre,2.0
46197_AM,4614702,hombre,2.0
4620402,12128_AM,hombre,1.25
4625008,46084_AM,hombre,2.12225
46214_AM,0301405,mujer,0.947
46110,1213503,mujer,2.35
4601702,46127_AM,mujer,0.5
1203205,46093,mujer,0.5
1208402,12089,mujer,3.0
46029,46195_AM,hombre,4.74325
46022_AM,0307902,hombre,0.25
46113,4607801,hombre,1.5
4601703,46102,hombre,4.25
46145,4615902,hombre,0.75
46102,0312101,mujer,0.5
0312201,46006,hombre,1.40925
4624401,4613103,hombre,0.9705
0305001,0305903,mujer,2.0
46200_AM,0310403,mujer,1.5
0300904,0303101,mujer,2.25
0300905,4618401,mujer,5.25
0306304,4600502,mujer,0.25
46139,46136,mujer,1.75
46257,0310201,mujer,0.25
4601702,46163,hombre,0.25
46195_AM,46009,hombre,0.75
46193,12031,hombre,0.25
0301802,03096,hombre,0.5
0313903,46055_AM,hombre,1.0
4625008,03089,mujer,1.9755
46102,0312203,mujer,2.47975
46165,4608303,mujer,2.83075
0304102,46190,mujer,2.9000000000000004
46251_AM,46233,mujer,1.0
46072,0312102,mujer,1.06075
46182_AM,46011_AM,hombre,2.951
4624402,1208402,hombre,2.75
4625006,0301803,hombre,2.5
46233,1204005,hombre,1.78575
03094,12104,mujer,0.25
4614701,4620401,mujer,0.25
0300907,03005_AM,mujer,1.0
4623504,03042,mujer,1.0
46111,12021,mujer,1.09825
4617102,03095,mujer,0.5
0303104,4623504,hombre,0.5
0311902,46216,hombre,0.5
46021,03097_AM,hombre,2.00025
46097_AM,0310403,mujer,2.0
12033_AM,46126,hombre,1.0
4625009,03076,hombre,0.6815
4618403,46233,mujer,1.25
4623803,0303104,mujer,0.75
46127_AM,46157,mujer,0.5
0305904,4625005,mujer,2.0
4613107,4625015,mujer,0.75
1204003,46004_AM,hombre,0.75
1208202,4617101,hombre,1.25
0312203,46251_AM,mujer,1.0
03024,46202,mujer,0.77975
12016_AM,46230,mujer,1.71625
0300908,4625009,mujer,3.22025
46073_AM,46903,mujer,0.75
46029,0310201,hombre,0.25
4603102,46163,hombre,0.5
46183,0306507,hombre,4.15
0308203,46139,mujer,1.0
4625017,46067_AM,mujer,2.5
46077,4623503,mujer,1.25
12028,4613103,hombre,0.25
1212601,46233,hombre,0.75
0313901,46060,hombre,0.75
46118_AM,46116,hombre,2.75
0305905,4601704,hombre,1.25475
0313303,46037_AM,mujer,0.71275
46039,0303104,mujer,0.78475
46011_AM,0309906,mujer,1.09425
03107,0307902,mujer,1.254
46172,4608301,mujer,2.0
4625014,46073_AM,mujer,2.88875
1208401,4624404,mujer,0.5
1208403,46134,mujer,0.5
1203203,12089,mujer,0.75
1207702,46085,hombre,0.25
46105,0304101,hombre,0.5
46072,46203_AM,hombre,2.6029999999999998
46084_AM,0309907,hombre,0.5
0304902,4615903,mujer,0.25
46257,46172,hombre,1.25
4625008,12089,hombre,2.5860000000000003
12085,46029,mujer,2.2545
46168_AM,4625014,hombre,0.5985
0302102,1204005,hombre,0.75525
46072,4625011,mujer,1.84275
0301502,03123_AM,mujer,4.506
46063_AM,4613106,mujer,1.25
46081,0304702,mujer,0.5
1212603,46218_AM,hombre,0.5
46169,46170,mujer,2.0825
0311902,46179,mujer,1.6105
46011_AM,1200903,mujer,1.80175
4620401,46080_AM,mujer,1.75
1204008,46261_AM,mujer,1.75
4601703,46120_AM,hombre,0.25
46094,46073_AM,hombre,1.124
03056,03109,hombre,0.75
0303104,4622003_AD,mujer,0.25
0312101,1213504,mujer,0.25
4615903,12121_AM,mujer,0.5
0300905,46257,mujer,0.5
0306301,0309908,mujer,0.25
1203204,46168_AM,hombre,0.5
03140,12031,hombre,0.75
4620401,1212602,hombre,2.75
46230,0306502,hombre,1.6245
4625012,1204001,hombre,5.35825
03056,46182_AM,mujer,0.5
4625005,46122,mujer,4.1842500000000005
0311902,12089,mujer,0.75
0306302,46214_AM,hombre,3.94075
03005_AM,0307902,hombre,1.0
46203_AM,46044,hombre,1.0
03026_AM,46155_AM,hombre,0.75
03069,4624402,hombre,1.75
46182_AM,1208402,hombre,0.5
4623501,0308201,hombre,0.5
0301802,4625008,mujer,2.029
4625012,12033_AM,mujer,0.75
03035_AM,0310403,mujer,0.25
0305901,0304702,mujer,2.0
12085,46045_AM,mujer,0.5
0301403,46055_AM,hombre,0.97125
1203202,4625016,hombre,0.25
0312203,46067_AM,hombre,0.55825
0300901,46021,mujer,0.7425
03035_AM,46102,mujer,0.25
0301802,03058,mujer,0.25
4623802,46062,mujer,0.25
4600502,1200502,hombre,0.5
03112_AM,0306303,hombre,1.5
46011_AM,46025,hombre,1.0
4613104,12138,hombre,1.0
12106_AM,0306507,hombre,0.25
46067_AM,4623504,hombre,0.75
0301408,4613106,hombre,0.75
4617102,46004_AM,mujer,0.5
46135,12121_AM,hombre,0.25
46165,03055,hombre,0.25
03095,03112_AM,hombre,2.0
1200903,4600501,hombre,1.75
46194,0301404,mujer,1.71775
03011,46085,mujer,2.059
46045_AM,03095,mujer,0.5
1200502,4615902,hombre,0.75
4624404,0302102,mujer,0.5
03093,46181,mujer,0.56625
46223,0306501,mujer,0.5
4623504,4613107,mujer,2.0
0300903,46037_AM,mujer,0.75
4608301,46021,hombre,1.2497500000000001
46084_AM,46097_AM,mujer,0.75
4614702,0305301,hombre,0.75
4622006,12138,hombre,1.2365
03140,1208402,mujer,0.25
12053,46163,mujer,2.5
1204008,0301502,mujer,0.25
4603101,46193,mujer,2.5
03013_AM,46077,mujer,0.75
12031,0307903,hombre,0.25
0301403,46016_AM,mujer,0.896
46039,4608303,mujer,1.0
46055_AM,0305902,mujer,0.25
46007_AM,1204002,mujer,2.65475
0300908,4613105,hombre,1.25
46211,4622007,hombre,0.75
0301408,1213504,hombre,1.5685
46177_AM,46105,mujer,0.5
0306503,46251_AM,hombre,1.0
46113,0301801,hombre,0.25
0306601,0309001,hombre,1.0
46034,0303102,hombre,0.5
0302101,46128_AM,hombre,2.25
03077,0309902,hombre,0.75
0306503,46054,hombre,0.5
12053,4601705,hombre,0.75
0300908,46089_AM,hombre,0.5
46044,46084_AM,hombre,0.25
0305905,12004,mujer,0.75
0305905,46097_AM,hombre,0.5
46001_AM,0310404,hombre,0.5
0305003,0301901,hombre,0.75
46229_AM,4600502,hombre,3.498
46213,03074_AM,hombre,1.25
4613103,46016_AM,hombre,0.75
0306506,4618402,hombre,1.5395
46094,12901,hombre,2.39975
46014,46105,mujer,4.3075
0311302,0306304,mujer,0.75
4615902,12902_AM,mujer,1.25
1203205,4625007,mujer,2.8875
1208202,4625012,hombre,5.415
46128_AM,03123_AM,hombre,3.75
0306502,4623502,hombre,0.82025
03055,46102,hombre,1.1127500000000001
1208401,0300908,mujer,0.5
46903,0308201,mujer,0.25
4623503,4614701,mujer,0.5
03070,03002_AM,hombre,0.25
46156,03095,hombre,0.25
4625002,0300904,hombre,2.75
4625002,0306503,mujer,1.57175
0313302,4625001,hombre,2.7807500000000003
0310201,46013,mujer,1.59925
4620401,03095,mujer,0.78725
0300905,0306301,mujer,1.75
46143_AM,0309001,mujer,0.5
0305901,4608301,mujer,0.25
03138,46054,mujer,0.75
0306604,46045_AM,hombre,2.5
03101,46157,hombre,0.5
12011_AM,12129_AM,hombre,1.0
0300907,4607002,mujer,1.0
4625002,03903,hombre,0.5
46094,46128_AM,hombre,3.4907500000000002
0301502,0307901,mujer,0.5
46013,46132,mujer,0.25
46020,46213,hombre,0.25
46102,03128,hombre,1.0
46014,46155_AM,hombre,0.5
03048,46237,hombre,0.25
0304701,4623802,hombre,1.0
12138,4620401,hombre,0.65675
4601902,0310203,mujer,0.4075
03903,0309907,mujer,1.5
0303104,0311302,hombre,0.88375
03111,46170,hombre,0.25
46166,4613103,hombre,0.75
46098,1207701,hombre,0.75
1208403,46193,mujer,0.5
12085,46178,mujer,1.75
0307901,0308203,mujer,0.25
46195_AM,4622003_AD,mujer,0.5
4613101,0303103,mujer,2.5
4624402,0301404,mujer,0.75
4623802,46229_AM,hombre,0.75
4623801,1213504,hombre,0.5
0306507,46164,hombre,0.48875
46094,46191,hombre,0.7145
4623501,12028,hombre,0.86
0303103,03120,hombre,0.99925
46037_AM,4601702,mujer,0.9465
46214_AM,03096,mujer,0.25
0312202,0304102,mujer,1.75
12027,4624801,mujer,0.5
46060,0304902,mujer,1.25
0303101,4601705,mujer,0.25
12117,46172,mujer,0.25
03056,4613102,mujer,5.49225
12121_AM,46193,mujer,0.5
4625013,0309906,mujer,0.25
0306601,03094,mujer,0.25
4620402,1200901,hombre,1.75
46058_AM,46223,hombre,1.0
0305003,46007_AM,hombre,0.5
03107,0305003,hombre,0.5
0300902,46150_AM,hombre,2.0
03105,03044_AM,hombre,0.75
4613103,03055,mujer,0.5
12089,46011_AM,mujer,0.25
03064,0303103,hombre,1.75
0301408,46216,hombre,0.5
0300905,0304102,hombre,0.25
46211,03081,hombre,1.25
0311301,03046,mujer,0.5
4613103,1204008,mujer,0.5
46211,46139,mujer,0.5
46157,4625017,mujer,0.25
0307102,46007_AM,hombre,0.25
46081,1204007,hombre,0.25
12901,46136,mujer,0.5
4623501,0311902,mujer,0.5
03095,4601704,mujer,1.25
0313901,4625019,hombre,0.5
4600501,46216,hombre,1.5
0301902,0302101,hombre,0.75
0306302,03083,hombre,2.25
46008,46177_AM,hombre,0.5
46128_AM,4613102,hombre,3.4825
4623802,4614702,hombre,0.75
46178,0306507,hombre,0.69
46194,03111,mujer,1.0
1203201,46233,hombre,1.0
0313302,03042,hombre,0.6115
03044_AM,0310404,mujer,1.0
46170,0309906,mujer,0.75
46106_AM,03023_AM,mujer,0.75
4624404,0300907,hombre,0.5
46160_AM,4622003_AD,hombre,1.0
0301401,4615901,mujer,0.92275
0306505,46200_AM,hombre,0.89725
46122,4625016,hombre,3.05925
46011_AM,03026_AM,mujer,0.75
0306502,4614701,mujer,1.0
46037_AM,0303101,mujer,1.25
4625005,0301406,hombre,2.23275
0308201,4625017,hombre,0.5
46256,46150_AM,hombre,0.75
4601703,46172,hombre,2.0
46098,12129_AM,hombre,1.572
1200901,46176,hombre,0.7315
4600501,0300901,mujer,0.5
4613104,1200901,mujer,0.25
03035_AM,03023_AM,mujer,0.75
46126,12016_AM,hombre,1.25
0312102,46072,hombre,1.0
1203201,46135,hombre,3.2727500000000003
46903,0300906,hombre,0.5
0301407,46181,hombre,3.6117500000000002
03023_AM,03112_AM,mujer,0.25
4625007,0308202,mujer,1.0
0304702,0310402,mujer,1.0
1204003,46060,hombre,0.75
46106_AM,1203205,hombre,1.25
46190,0308201,hombre,0.5
0301401,03901,mujer,0.75
0306602_AD,0311301,hombre,0.5
4625019,03042,hombre,1.27325
1208401,46166,mujer,2.25
03056,03081,mujer,0.75
46195_AM,4623503,mujer,0.75
03112_AM,03042,mujer,0.25
1207701,46249,mujer,1.0
46055_AM,4608301,hombre,1.817
0306604,03064,hombre,1.75
4625011,0310403,hombre,1.3335
46186,0304702,hombre,4.0337499999999995
0306602_AD,46008,mujer,0.25
4625003,03034_AM,mujer,0.25
4613103,0305001,mujer,0.25
46157,0301401,hombre,0.75
03096,46223,hombre,0.5
0304701,03105,mujer,0.25
46116,0306303,mujer,1.0
4624802,4613102,hombre,1.25
4607801,03013_AM,hombre,0.5
46136,1204008,hombre,0.25
0310202,4625005,hombre,0.5
0311902,4625016,mujer,0.98125
12033_AM,4623501,mujer,0.5
4624802,46183,hombre,0.25
1208403,4601902,hombre,1.0
46113,46160_AM,hombre,0.25
46218_AM,4624401,mujer,1.5605
12117,46054,mujer,0.75
46025,46067_AM,mujer,0.5
4603101,0308203,mujer,0.25
46217_AM,4623803,mujer,2.75
46150_AM,03112_AM,hombre,0.25
4608301,1204006,hombre,1.25
03088,46094,hombre,0.25
0306503,03048,mujer,0.25
1208201,12138,mujer,0.75
1203202,12121_AM,mujer,0.25
4625005,0308201,hombre,0.75
0308203,0313301,hombre,0.5
0312203,12104,mujer,0.25
12027,4623801,mujer,0.25
4607802,4608301,mujer,2.11125
0309001,03070,mujer,0.25
46085,0306301,hombre,1.0
03069,0305302,hombre,0.75
0304101,03076,hombre,0.75
0300904,03109,hombre,0.75
4601702,46168_AM,hombre,0.5
46062,46035,hombre,1.25
4625013,03076,hombre,0.636
03077,0306301,mujer,0.25
0310403,03902,mujer,0.75
4625016,1208202,hombre,1.5
0310203,46039,hombre,0.25
03043,0301801,mujer,0.96925
0306604,46217_AM,mujer,1.1125
03070,0306604,mujer,0.75
03093,4600502,mujer,0.82575
46063_AM,4624403,mujer,3.25
0310203,46106_AM,hombre,0.5
4601902,0313303,hombre,0.75
0300905,4624404,hombre,0.25
0300906,0304702,hombre,2.0
0304102,46176,hombre,0.57225
0300906,46190,mujer,3.01675
4623502,1204008,mujer,1.0
46080_AM,4624801,mujer,0.5
4625016,46217_AM,mujer,1.75
1204009,4624801,mujer,0.25
03043,03046,mujer,0.25
03096,03064,hombre,1.5
0306501,46200_AM,hombre,0.25
0310203,4623503,mujer,1.38775
4600502,03093,mujer,0.32575
03097_AM,4625007,mujer,0.919
4624404,03081,mujer,0.75
03056,1208403,mujer,0.5
46197_AM,0310203,mujer,0.75
46127_AM,46203_AM,mujer,1.25
0301902,03901,mujer,0.25
4625012,0303102,mujer,3.67425
4625011,46211,mujer,2.25
46228,0303101,mujer,0.5
4625018,0306505,mujer,2.4335
0301408,46032,mujer,1.3010000000000002
03070,46214_AM,hombre,0.25
4618402,46093,hombre,0.25
46195_AM,46042,hombre,0.25
46202,0304702,hombre,0.5655
4601701,0312101,mujer,1.00025
46903,46145,hombre,3.76125
46169,0310203,mujer,1.81825
4617101,03094,hombre,0.5
0310401,0300902,hombre,1.25
03044_AM,0308203,mujer,0.25
46062,4624404,mujer,0.5
4617102,4623802,hombre,0.75
0307902,4625005,hombre,0.578
0304901,1212601,mujer,0.25
46015,46067_AM,mujer,0.25
4607001,46045_AM,mujer,1.25
4624404,0301801,hombre,0.25
0303103,46105,hombre,1.41375
4625016,46127_AM,mujer,0.9085
12902_AM,46102,hombre,1.9177499999999998
4617102,4613107,mujer,0.5
0303103,46160_AM,mujer,0.25
03114,46113,mujer,0.25
46122,46194,mujer,0.5
03069,4613106,mujer,1.0
4618403,0301904,mujer,0.9625
1204005,46127_AM,hombre,0.75525
4625006,03035_AM,mujer,0.75
46228,0301803,hombre,0.5
46251_AM,46077,hombre,0.25
0306604,4607002,mujer,0.88275
46072,46037_AM,hombre,1.16275
0301801,03002_AM,mujer,0.75
4617101,4601901,mujer,0.75
4618401,12033_AM,mujer,0.25
46118_AM,4620401,hombre,0.25
03902,0306506,hombre,2.724
0309905,03023_AM,hombre,0.25
12027,4603103,hombre,1.0
46132,46127_AM,mujer,1.5
0301401,1203202,mujer,0.5
03120,0310402,mujer,0.5
1207701,03128,hombre,0.25
03006_AM,03005_AM,hombre,0.5
4625017,03095,hombre,0.5
4623502,46082,hombre,0.5
46231_AM,46178,hombre,0.75
0312202,46194,hombre,1.0
03140,46193,mujer,1.2115
46160_AM,46165,mujer,1.784
46126,12028,mujer,1.25
0300901,46256,hombre,0.75
46032,4613101,hombre,0.5
0310203,46193,hombre,0.25
0312203,46029,hombre,0.69775
0302101,0306503,mujer,2.1285
46258,46170,mujer,0.25
0306304,4623501,hombre,0.75
0300906,46257,hombre,0.5
4614701,4620401,hombre,0.5
4601701,46205,hombre,3.1785
12138,0306303,mujer,1.0
0301406,4620401,mujer,0.5
0306604,0310202,hombre,0.25
46127_AM,46169,hombre,0.75
46163,12072_AM,hombre,0.25
0309902,46106_AM,hombre,0.75
0300902,1204004,hombre,0.5
0301904,46111,hombre,0.47725
46166,46195_AM,hombre,0.4605
12902_AM,12011_AM,mujer,1.0
0300907,0309908,mujer,0.25
1213501,12012_AM,mujer,0.25
4622006,46062,mujer,1.0
12085,0310403,mujer,0.75
0301402,46228,hombre,0.5
46163,0301404,hombre,0.5
03011,0309902,hombre,0.75
46165,46260,hombre,1.66175
1208401,46169,hombre,0.97525
4625014,0301401,mujer,2.4452499999999997
46073_AM,4620402,mujer,1.5
4601701,12072_AM,mujer,0.25
46211,46073_AM,mujer,0.5
46035,12053,mujer,0.5
4623802,03005_AM,mujer,0.5
46055_AM,0305003,mujer,1.0
4625018,12128_AM,hombre,1.0
4613107,46009,mujer,1.0
46200_AM,4603101,mujer,0.25
0301401,1212602,mujer,0.25
0306304,4625014,hombre,2.5
46169,1203205,hombre,3.6435
46145,0303103,mujer,1.8792499999999999
1203201,46025,mujer,0.75
0306303,12028,mujer,0.25
03092_AM,46045_AM,mujer,1.0
12140_AM,46009,hombre,2.25
46168_AM,4615902,hombre,0.5
0301904,46194,hombre,1.087
4601705,1204004,mujer,1.37175
46032,1208201,mujer,1.0
4607001,0304701,mujer,0.75
0304702,46165,mujer,0.25
46025,1207702,hombre,0.75
46044,4625007,hombre,0.5
0305302,0301902,hombre,1.3555000000000001
46126,46176,hombre,1.0
4625019,03107,hombre,0.5765
46135,1203202,mujer,0.5
46015,1204006,mujer,1.25
0307901,03005_AM,hombre,0.8075
46097_AM,46058_AM,hombre,1.25
0301403,4615903,hombre,1.7135
46169,0301502,mujer,1.439
03069,0310403,mujer,0.5
4613103,03083,hombre,0.5
03055,0310403,hombre,1.0
4613103,03035_AM,hombre,2.75
46014,1203201,hombre,1.75
1204002,12106_AM,mujer,5.8919999999999995
46211,46025,hombre,0.5245
4618402,03058,mujer,1.0
12117,4625012,hombre,0.25
1208403,12034_AM,mujer,0.922
03026_AM,46214_AM,mujer,1.0
0302101,1204005,mujer,1.25
46150_AM,1200903,mujer,0.75
0301401,46063_AM,hombre,0.25
4622006,0313903,hombre,0.75
4608302,46006,hombre,1.5
03089,03097_AM,hombre,0.5
4613105,4607801,hombre,2.25
4618402,03138,mujer,0.25
46113,46217_AM,mujer,0.25
4625017,12136,mujer,0.5
03096,4618401,hombre,1.25
12129_AM,4623503,hombre,0.5
03902,0309001,mujer,0.75
03093,03097_AM,mujer,0.5
46217_AM,03048,mujer,0.25
1200901,46202,hombre,0.82225
03035_AM,03058,hombre,1.0
1203203,4625012,mujer,2.25
4613105,46155_AM,mujer,1.0
46110,46037_AM,mujer,0.25
4615901,12117,hombre,0.75
0310203,0301403,hombre,0.5
46094,0305003,hombre,0.662
4613102,12089,mujer,1.7255
46113,0306602_AD,mujer,0.5
03096,12027,hombre,0.25
4600501,12072_AM,hombre,0.5
46060,46228,hombre,2.0
1204003,46203_AM,hombre,0.5
1208202,0303104,hombre,1.049
46098,0306507,mujer,0.25
0301801,46165,hombre,0.5
0311301,46135,hombre,0.25
46145,12053,hombre,0.5
4625014,0313301,hombre,1.42025
46044,4625009,mujer,0.5
4613106,12080_AM,mujer,0.5
0310404,46016_AM,hombre,0.25
46116,4618401,hombre,0.5
46080_AM,46113,hombre,0.75
0306602_AD,46183,hombre,1.25
46223,1208201,hombre,0.75
4625018,1203203,mujer,8.92375
0303101,4607801,hombre,2.873
46094,0310201,hombre,1.61725
4625019,03095,mujer,1.0
1204006,0302101,mujer,0.5
4608303,46186,mujer,1.01475
46118_AM,4623504,mujer,0.5
46255_AM,0312203,hombre,1.0
4607002,46249,hombre,4.74125
46177_AM,1213503,hombre,1.2805
4625007,12138,mujer,0.5
46214_AM,0306502,mujer,0.25
46186,1208201,mujer,0.9075
0306504,4613104,hombre,0.8025
0309907,0303104,mujer,1.22025
46173_AM,46205,mujer,0.899
4608301,03140,mujer,0.25
0306504,46021,mujer,0.25
4625012,03107,mujer,1.25
1203204,0308201,mujer,0.5
0310401,46160_AM,mujer,0.75
46177_AM,0310202,hombre,0.5
46176,03028_AM,hombre,0.75
4601703,03128,hombre,0.25
46231_AM,03026_AM,hombre,1.25
0301405,03070,hombre,1.53625
46173_AM,46228,hombre,1.25
4618403,12089,hombre,0.25
46155_AM,46016_AM,hombre,0.5
03123_AM,4613102,mujer,1.6052499999999998
4625009,0306601,hombre,0.996
46229_AM,0310404,mujer,0.25
46258,46165,mujer,0.5
0303102,46200_AM,hombre,0.75
12138,46025,hombre,0.5
4607802,1213501,hombre,1.57625
4623503,4617101,mujer,0.25
46025,0306303,mujer,0.75
4620402,46042,mujer,0.75
0301404,46217_AM,mujer,0.5
03013_AM,03120,mujer,0.25
46044,03043,mujer,0.25
46004_AM,46255_AM,hombre,0.25
03034_AM,0301803,hombre,0.94575
0313303,46202,mujer,0.826
46200_AM,0301501,mujer,0.60325
0310402,03056,mujer,0.25
46260,03042,mujer,0.25
46168_AM,4625017,hombre,0.25
46072,46177_AM,hombre,0.75
0300905,46139,hombre,0.75
0300908,12027,hombre,0.71
4625005,0310404,mujer,0.76975
0307901,4600502,mujer,0.75
0313301,46164,mujer,0.25
0311301,0313901,mujer,1.25
4623503,03128,mujer,0.75
46260,4601902,hombre,0.5
4601902,0304701,hombre,1.0
0303102,46170,hombre,0.25
0300906,4625002,mujer,0.25
0305002,46055_AM,mujer,0.25
46016_AM,0313303,mujer,0.5
0308203,46202,mujer,1.568
03055,46073_AM,mujer,0.6745
46032,4613101,mujer,0.25
46039,0301407,hombre,0.5
46072,46143_AM,hombre,0.75
46120_AM,1200501,hombre,0.5
46021,4601703,mujer,1.4035
0300903,46111,mujer,0.79325
03028_AM,0312102,mujer,0.25
0303103,46042,mujer,0.25
1213501,12140_AM,hombre,0.5
0311302,03013_AM,hombre,0.25
03093,46165,mujer,0.695
0313902,4625005,mujer,0.5
46077,12072_AM,mujer,0.25
4625014,0306605,mujer,0.25
0309907,4625004,mujer,0.5
0309001,4625005,mujer,0.5
12012_AM,46181,hombre,0.25
46202,4618403,hombre,2.25
46029,46025,hombre,2.254
4615903,12129_AM,mujer,1.1725
03012,0305302,mujer,0.25
03088,03042,mujer,0.5
46120_AM,4601702,mujer,0.5
0305001,46127_AM,hombre,0.5
12050_AM,46025,hombre,0.75
4607001,0301904,hombre,1.0
4625007,0304902,hombre,0.5
46042,46120_AM,hombre,0.25
46186,46113,hombre,0.74525
0305302,46177_AM,hombre,0.48825
46042,12004,hombre,1.0935
46084_AM,0300903,mujer,0.5
46255_AM,4607002,mujer,0.75
46183,0301801,hombre,0.5
46126,1203204,mujer,2.5
0301402,1204004,hombre,1.19475
46257,0306302,mujer,1.0
46216,46145,hombre,0.5
0306301,46014,hombre,0.25
1212601,46035,hombre,0.25
4625004,12124,mujer,0.25
46022_AM,0305301,mujer,0.25
46143_AM,1213504,mujer,2.0
0305905,46116,mujer,0.75
0304101,46111,hombre,0.25
46111,0303104,mujer,0.593
03044_AM,1213504,mujer,0.75
0305002,03012,mujer,0.5
